DT,GNB,KNN,LGBM,MLP,RBFSVM,RF,XGB
0.985593,0.650295,0.881467,0.9862479999999999,0.16961400000000001,0.711853,0.9901770000000001,0.981009
0.8526790000000001,0.015625,0.49032700000000007,0.9181549999999999,0.514881,0.25297600000000003,0.8794639999999999,0.9099700000000001
0.784145,0.002865,0.489016,0.754537,0.12416400000000001,0.348615,0.782235,0.524355
0.995468,0.026435000000000004,0.9388219999999999,0.997734,0.8617819999999999,0.906344,0.993958,0.994713
0.9446370000000001,0.024221,0.439446,0.968858,0.8685120000000001,0.00692,0.965398,0.961938
0.8431649999999999,0.0,0.174101,0.972662,0.952518,0.0043170000000000005,0.9683450000000001,0.974101
0.367003,0.0,0.589226,0.521886,0.023569,0.0,0.744108,0.616162
0.532203,0.0,0.020339,0.027119,0.277966,0.0,0.491525,0.162712
