DT,GNB,KNN,LGBM,MLP,RBFSVM,RF,XGB
0.9914360000000001,0.929775,0.8896229999999999,0.993399,0.293984,1.0,0.99802,0.9960110000000001
0.8616540000000001,0.020731,0.7249720000000001,0.851519,0.77146,0.876289,0.864667,0.8546469999999999
0.759482,0.010909,0.6640729999999999,0.87782,0.33248099999999997,0.8488370000000001,0.892157,0.845917
0.9857889999999999,0.301724,0.9583649999999999,1.0,0.38495300000000005,1.0,1.0,0.9939620000000001
0.853125,0.4375,0.74269,0.985866,0.578341,0.666667,0.965398,0.978873
0.9734219999999999,0.0,0.654054,0.978678,1.0,1.0,0.989706,0.812725
0.446721,0.0,0.735294,0.8432430000000001,0.08642000000000001,0.0,0.756849,0.792208
0.9874209999999999,0.0,0.461538,1.0,0.493976,,0.993151,0.979592
